player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00781,Anibal Rodriguez,27,Panamanian,Panama,1,Goalkeeper,191,79,Right,Cruz Azul,15427962,M00192,2026-07-22,BC Place,Vancouver,Tunisia,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,56,0.0,1,17.6,77.4,0,76.7,28,68,56,0,0,87,0,0.0
P00744,Celso Zuniga,33,Costa Rican,Costa Rica,16,Midfielder,176,71,Right,New York Red Bulls,6573781,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,69,0.0,0,34.3,25.1,0,41.0,32,40,46,1,1,275,0,0.0
P00732,Keylor Calvo,27,Costa Rican,Costa Rica,4,Defender,190,79,Right,Cavalry FC,3545812,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,3,22.3,54.8,0,38.8,31,63,61,0,0,343,0,0.0
P00738,Patrick Alvarado,30,Costa Rican,Costa Rica,10,Defender,179,74,Right,Forge FC,3442029,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,6,18.0,56.6,0,36.9,21,60,56,0,1,405,0,0.0
P00750,Joel Salas,21,Costa Rican,Costa Rica,22,Forward,176,71,Right,Forge FC,2600472,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,56,0.0,0,41.2,29.9,0,43.3,36,39,49,1,0,135,0,0.0
P00734,Bryan Matarrita,31,Costa Rican,Costa Rica,6,Defender,185,80,Left,LAFC,5466016,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,85,0.0,5,10.0,42.0,0,43.1,31,39,52,0,0,394,0,0.0
P00749,Keylor Aguilar,25,Costa Rican,Costa Rica,21,Forward,178,73,Right,Alajuelense,42669527,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,97,0.0,2,61.1,23.1,0,58.0,76,71,20,0,1,315,0,0.0
P00737,Randal Brenes,23,Costa Rican,Costa Rica,9,Defender,188,78,Left,Tauro FC,2663776,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,2,24.7,51.0,0,40.9,20,41,55,0,1,278,0,0.0
P00729,Keylor Campbell,28,Costa Rican,Costa Rica,1,Goalkeeper,191,82,Right,Atlanta United,11420312,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,2,7.8,78.9,0,76.7,34,85,54,0,0,235,0,0.0
P00731,Bryan Duarte,28,Costa Rican,Costa Rica,3,Goalkeeper,186,76,Right,Toronto FC,29692746,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Germany,Group Stage,W,2,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,18.8,96.7,0,76.4,27,98,69,0,0,186,0,0.0
P00052,Nico Schlotterbeck,30,German,Germany,26,Forward,191,79,Left,RB Salzburg,20389682,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,77,0.0,0,80.5,22.9,0,60.9,59,79,47,1,0,92,0,0.0
P00043,Antonio Fulle,24,German,Germany,17,Midfielder,181,85,Right,Juventus,5214898,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,57,0.0,1,52.3,31.5,0,47.2,51,51,40,0,2,380,0,0.0
P00046,Florian Musiala,22,German,Germany,20,Midfielder,175,72,Right,Feyenoord,14187209,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,66,0.0,2,67.2,51.6,0,63.0,70,69,60,1,0,155,0,0.0
P00040,Jamal Koch,24,German,Germany,14,Midfielder,175,78,Right,Real Madrid,48977955,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,50,0.0,0,81.9,38.8,0,88.9,78,99,56,0,0,433,0,0.0
P00051,Antonio Havertz,28,German,Germany,25,Forward,177,75,Left,Napoli,6559003,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,0,33.7,15.6,0,32.8,49,41,53,0,0,196,0,0.0
P00049,Leroy Gotze,25,German,Germany,23,Forward,179,79,Right,Young Boys,5207627,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,90,0.0,0,37.8,18.4,0,49.2,28,30,69,0,1,0,0,0.0
P00036,Leon Sule,25,German,Germany,10,Defender,186,72,Left,AIK,37122019,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,0.0,0,31.2,99.0,0,70.6,16,94,60,0,0,212,0,0.0
P00047,Joshua Fulle,29,German,Germany,21,Forward,176,72,Right,Galatasaray,41857821,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,3,91.2,30.6,0,60.3,99,99,43,1,0,121,0,0.0
P00029,Leroy Schlotterbeck,29,German,Germany,3,Goalkeeper,195,81,Right,Napoli,11689568,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,63,0.0,6,9.3,45.5,0,33.0,5,43,41,0,0,96,0,0.0
P00028,Jamal Havertz,23,German,Germany,2,Goalkeeper,192,81,Right,RB Leipzig,10300842,M00193,2026-06-16,Arrowhead Stadium,Kansas City,Costa Rica,Group Stage,L,0,2,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,0,18.0,81.0,0,62.7,31,77,45,0,0,233,0,0.0
P00377,Dejan Gustafson,19,Swedish,Sweden,13,Midfielder,179,74,Right,Besiktas,15794088,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,63,0.0,0,33.9,42.9,0,60.3,30,34,55,0,2,418,0,0.0
P00378,Alexander Ndicka,24,Swedish,Sweden,14,Midfielder,180,81,Right,Legia Warsaw,23674468,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,0,36.8,40.0,0,45.5,51,41,62,0,1,283,0,0.0
P00385,Dejan Wahlqvist,30,Swedish,Sweden,21,Forward,182,78,Right,Juventus,3535774,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,80,0.0,0,31.0,23.6,0,28.8,35,39,61,0,0,463,0,0.0
P00382,Ludwig Hiljemark,25,Swedish,Sweden,18,Midfielder,181,78,Left,Grasshoppers,3030475,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,2,40.5,40.1,0,27.5,40,39,40,0,1,142,0,0.0
P00383,Mattias Ljungberg,26,Swedish,Sweden,19,Midfielder,175,75,Right,Brondby,6171391,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,2,42.9,39.2,0,41.6,42,38,79,0,0,324,0,0.0
P00390,Ludwig Olsson,22,Swedish,Sweden,26,Forward,173,73,Right,Dinamo Zagreb,48798366,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,0,87.2,31.8,0,84.4,81,82,46,2,1,310,0,0.0
P00386,Alexander Hiljemark,20,Swedish,Sweden,22,Forward,183,75,Right,Liverpool,5666965,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,62,0.0,0,38.2,20.4,0,45.9,30,42,72,1,0,284,0,0.0
P00367,Emil Olsson,29,Swedish,Sweden,3,Goalkeeper,186,76,Left,Marseille,2818786,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,0,17.2,46.4,0,25.8,37,43,37,0,0,265,0,0.0
P00366,Alexander Lindelof,33,Swedish,Sweden,2,Goalkeeper,182,79,Left,Benfica,1744205,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Mexico,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,0,13.1,51.0,0,40.6,28,39,53,0,0,95,0,0.0
P00682,Raul Herrera,29,Mexican,Mexico,6,Defender,192,79,Right,Vancouver Whitecaps,21706061,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,53.2,73.4,0,75.3,38,71,56,0,0,259,0,0.0
P00690,Hirving Pineda,22,Mexican,Mexico,14,Midfielder,186,77,Right,Monterrey,3207696,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,3,62.6,45.0,0,32.8,31,45,43,0,2,86,0,0.0
P00697,Santiago Reyes,29,Mexican,Mexico,21,Forward,174,69,Left,LAFC,6087411,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,50.7,27.9,0,52.8,60,37,50,1,0,104,0,0.0
P00684,Jesus Gutierrez,30,Mexican,Mexico,8,Defender,184,76,Right,Atlanta United,12149504,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,10,44.5,78.6,0,51.4,26,73,46,0,0,220,0,0.0
P00695,Guillermo Torres,32,Mexican,Mexico,19,Midfielder,174,72,Right,LAFC,28271942,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,59,0.0,2,50.2,65.8,0,49.5,65,78,51,1,0,196,0,0.0
P00688,Hector Vasquez,23,Mexican,Mexico,12,Defender,187,77,Right,Tauro FC,25352417,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,0,20.1,99.0,0,70.2,40,95,63,0,0,96,0,0.0
P00700,Edson Lozano,30,Mexican,Mexico,24,Forward,172,69,Left,LAFC,30220581,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,0,82.6,33.5,0,58.7,68,90,83,2,0,350,0,0.0
P00678,Hirving Alvarez,36,Mexican,Mexico,2,Goalkeeper,188,79,Right,Forge FC,1550442,M00194,2026-07-25,Lincoln Financial Field,Philadelphia,Sweden,Group Stage,D,1,1,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,75,0.0,4,16.5,56.9,0,46.5,33,39,44,0,0,135,0,0.0
P00515,Lionel Sosa,25,Argentine,Argentina,21,Forward,177,71,Right,Nacional,3061692,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,58,0.0,0,47.0,34.1,0,48.3,44,53,55,1,0,227,0,0.0
P00513,Leandro Balerdi,18,Argentine,Argentina,19,Midfielder,175,75,Right,Gremio,3393700,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,70,0.0,6,39.3,29.7,0,35.2,52,47,62,1,1,345,0,0.0
P00499,Julian Paredes,25,Argentine,Argentina,5,Defender,184,77,Right,Sao Paulo,5619560,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,87,0.0,2,19.5,78.2,0,82.2,18,72,62,0,0,299,0,0.0
P00516,Julian Garay,27,Argentine,Argentina,22,Forward,186,81,Right,Santos,37433741,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,74,0.0,0,96.5,31.0,0,88.4,79,85,42,2,1,125,0,0.0
P00502,Lautaro Tagliafico,25,Argentine,Argentina,8,Defender,182,76,Right,Penarol,8808226,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,81,0.0,0,27.5,60.1,0,53.0,16,49,56,0,0,33,0,0.0
P00503,Angel Gonzalez,19,Argentine,Argentina,9,Defender,184,71,Right,Sao Paulo,17544891,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,86,0.0,0,36.6,78.2,0,47.0,32,74,37,1,0,311,0,0.0
P00518,Rodrigo Alvarez,26,Argentine,Argentina,24,Forward,172,73,Right,Santos,16986081,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,85,0.0,4,40.5,27.3,0,50.4,38,46,54,2,1,153,0,0.0
P00497,Emiliano Di Maria,31,Argentine,Argentina,3,Goalkeeper,185,75,Left,Emelec,1185011,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,64,0.0,1,6.0,57.8,0,35.7,14,56,71,0,0,99,0,0.0
P00495,Lionel Alvarez,32,Argentine,Argentina,1,Goalkeeper,185,73,Left,Universidad de Chile,17252546,M00195,2026-07-18,Estadio Azteca,Mexico City,Cameroon,Group Stage,L,1,2,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,5,13.0,64.7,0,68.1,32,84,66,0,0,262,0,0.0
P01132,Eric Ndip,30,Cameroonian,Cameroon,14,Midfielder,172,68,Right,Al-Masry,17987721,M00195,2026-07-18,Estadio Azteca,Mexico City,Argentina,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,98,0.0,1,25.9,37.9,0,42.1,42,41,41,1,1,247,0,0.0
P01144,Nicolas Anguissa,32,Cameroonian,Cameroon,26,Forward,167,66,Left,Gor Mahia,11547644,M00195,2026-07-18,Estadio Azteca,Mexico City,Argentina,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,72,0.0,0,61.1,26.5,0,60.0,38,55,53,0,1,316,0,0.0
P01123,Eric Zambo,31,Cameroonian,Cameroon,5,Defender,188,83,Right,Club Africain,7012823,M00195,2026-07-18,Estadio Azteca,Mexico City,Argentina,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,95,0.0,0,29.5,64.7,0,44.2,26,45,58,0,0,336,0,0.0
P01136,Nicolas Mba,24,Cameroonian,Cameroon,18,Midfielder,172,70,Right,TP Mazembe,8099666,M00195,2026-07-18,Estadio Azteca,Mexico City,Argentina,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,88,0.0,0,35.3,24.6,0,46.1,53,51,66,1,2,448,0,0.0
P01127,Nicolas Siani,31,Cameroonian,Cameroon,9,Defender,188,80,Left,Kaizer Chiefs,2163073,M00195,2026-07-18,Estadio Azteca,Mexico City,Argentina,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,56,0.0,0,20.4,43.7,0,43.9,16,42,46,0,1,282,0,0.0
P01121,Andre Anguissa,31,Cameroonian,Cameroon,3,Goalkeeper,185,83,Left,Al-Masry,3077649,M00195,2026-07-18,Estadio Azteca,Mexico City,Argentina,Group Stage,W,2,1,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,99,0.0,2,5.1,42.5,0,55.4,20,49,57,0,0,226,0,0.0
P00796,Eric Ortiz,24,Panamanian,Panama,16,Midfielder,180,71,Right,Inter Miami,2420957,M00196,2026-07-14,Estadio Azteca,Mexico City,Qatar,Group Stage,W,3,1,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,79,0.0,2,36.3,38.3,0,31.5,66,42,57,1,2,265,0,0.0
P00786,Michael Escobar,32,Panamanian,Panama,6,Defender,188,72,Left,Tigres UANL,12972614,M00196,2026-07-14,Estadio Azteca,Mexico City,Qatar,Group Stage,W,3,1,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,76,0.0,0,15.5,47.5,0,41.6,41,47,22,0,0,354,0,0.0
P00795,Michael Gonzalez,28,Panamanian,Panama,15,Midfielder,184,78,Right,Atlanta United,21025701,M00196,2026-07-14,Estadio Azteca,Mexico City,Qatar,Group Stage,W,3,1,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,71,0.0,1,71.9,80.0,0,57.1,80,61,48,0,2,274,0,0.0
P00806,Armando Cooper,27,Panamanian,Panama,26,Forward,170,70,Left,Inter Miami,10194051,M00196,2026-07-14,Estadio Azteca,Mexico City,Qatar,Group Stage,W,3,1,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,0,51.1,5.0,0,59.6,47,40,69,1,0,198,0,0.0
P00799,Harold Brown,27,Panamanian,Panama,19,Midfielder,184,79,Left,Guadalajara,18011399,M00196,2026-07-14,Estadio Azteca,Mexico City,Qatar,Group Stage,W,3,1,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,60,0.0,5,38.7,62.1,0,80.3,46,78,56,1,1,167,0,0.0
P00798,Armando Torres,23,Panamanian,Panama,18,Midfielder,185,80,Right,Alajuelense,5410952,M00196,2026-07-14,Estadio Azteca,Mexico City,Qatar,Group Stage,W,3,1,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,82,0.0,5,31.1,27.1,0,41.0,56,48,74,2,1,308,0,0.0
P00783,Michael Cooper,28,Panamanian,Panama,3,Goalkeeper,193,79,Right,Plaza Amador,24328544,M00196,2026-07-14,Estadio Azteca,Mexico City,Qatar,Group Stage,W,3,1,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,57,0.0,0,11.5,98.2,0,98.3,21,79,44,0,0,346,0,0.0
P00959,Hassan Mahmoud,17,Qatari,Qatar,23,Forward,180,81,Right,Bunyodkor,6877224,M00196,2026-07-14,Estadio Azteca,Mexico City,Panama,Group Stage,L,1,3,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,84,0.0,0,40.0,36.2,0,49.4,32,38,22,1,0,277,0,0.0
P00950,Almoez Al-Attiyah,27,Qatari,Qatar,14,Midfielder,173,68,Right,Al-Shorta,5186589,M00196,2026-07-14,Estadio Azteca,Mexico City,Panama,Group Stage,L,1,3,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,0.0,0,74.9,49.0,0,80.3,65,56,40,0,0,84,0,0.0
